file_id,file_name,h_mean,h_std,h_min,h_max,s_mean,s_std,s_min,s_max,l_mean,l_std,l_min,l_max,percentage_shadow_pixels,average_shadow_luminance
1gVt-MRf4ZqqYWNS-qMcLUgyMzvYD8e8N,Euphorbia_Trigona_Triangularis_Cactus_1695_aug_00387.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.11073022959184,47.17757337110667,0.0,205.0,38.20551658163265,23.104277516953573
1ScsAMrId6ag6nM4oq-aR-gloIX0zG53i,Euphorbia_Trigona_Triangularis_Cactus_1750_aug_00386.jpg,48.118781887755105,19.065367622605134,0.0,177.0,119.50775271045919,68.7806067342177,0.0,255.0,71.41964285714286,54.91432479419228,0.0,245.0,43.2437818877551,22.428564844686147
1mehiP5d0DSYiv1kz87pGYTOIwzATPf-F,Euphorbia_Trigona_Triangularis_Cactus_1739_aug_00384.jpg,38.38125797193877,14.371703076196772,0.0,165.0,47.34650031887755,31.632507145653726,0.0,255.0,76.91400271045919,35.77803014478923,0.0,199.0,24.67315051020408,36.513004846526655
193q_VZsmUb-j1E0i9wG_kODh4IlBoENK,Euphorbia_Trigona_Triangularis_Cactus_508_aug_00381.jpg,31.659757653061224,25.851215508073107,0.0,177.0,60.61419802295919,52.67245417821293,0.0,255.0,47.67221380739796,32.73549208753727,0.0,140.0,58.55189732142857,24.54545763981075
1xDZbsS0RUq7az3Tc-vZmhqFUc1vwPRTP,Euphorbia_Trigona_Triangularis_Cactus_1849_aug_00380.jpg,45.185188137755105,17.756812584822544,0.0,172.0,63.57569355867347,46.39270474942498,0.0,255.0,63.47544642857143,36.57832264633767,0.0,194.0,39.566725127551024,30.614063365738176
1ywuCq8YIuXllufm7cxnHo4hwa-uDxYiV,Euphorbia_Trigona_Triangularis_Cactus_114_aug_00382.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.2879862882653,53.36133442187306,0.0,227.0,44.89795918367347,23.453125
1uNzu38w4FOugTXuyDYCr3KCiUbKl9P1A,Euphorbia_Trigona_Triangularis_Cactus_1688_aug_00383.jpg,37.74647241709184,21.245099916928275,0.0,178.0,115.48877949617346,63.870379491063275,0.0,255.0,72.60887675382654,53.48918560650717,0.0,249.0,40.1546556122449,23.836360929124478
1uHLmXdwMlTlRINVw06P3Fz6KAIn4Eq8l,Euphorbia_Trigona_Triangularis_Cactus_114_aug_00379.jpg,40.818638392857146,17.250725321059942,0.0,177.0,43.566326530612244,21.089606672300867,0.0,200.0,61.39130261479592,29.569311991728252,8.0,150.0,43.98716517857143,35.97875039644783
1RJKFoPw3EQUCJ-udUQhLlvEP1qQ12TFl,Euphorbia_Trigona_Triangularis_Cactus_1642_aug_00378.jpg,34.29272959183673,18.558634623267434,0.0,179.0,118.1225286989796,62.85192321405266,0.0,255.0,74.42873086734694,52.81173754536221,0.0,249.0,39.73413584183674,26.621156643426794
1XLj0wUs8hTxrMqpHGsfx-n7C1Ejq_4qH,Euphorbia_Trigona_Triangularis_Cactus_1777_aug_00377.jpg,36.42895009566327,24.374133580841512,0.0,177.0,79.94589046556122,65.76827291718286,0.0,255.0,47.86342075892857,43.571445271893054,0.0,209.0,58.48612882653062,17.531247870237852
1pCovX4xgJmgVe0j6XO7JycT76puRvaX-,Euphorbia_Trigona_Triangularis_Cactus_1912_aug_00376.jpg,46.42085857780612,17.893305865562084,0.0,172.0,86.5649115114796,54.60283945907142,0.0,255.0,60.19086814413265,38.08483923541656,0.0,225.0,44.88998724489796,28.499023264073877
1pO1WE6pQWeD_NdCHnntcAiIiyTD0U6K1,Euphorbia_Trigona_Triangularis_Cactus_1191_aug_00372.jpg,28.048608896683675,26.36012963188159,0.0,179.0,83.1162109375,61.23807824906966,0.0,255.0,85.00434470663265,57.4293694440917,0.0,228.0,35.152264030612244,21.873851910647467
1ClVdnZopdRXgBmGhvxh4sXCWA9R3lHVz,Euphorbia_Trigona_Triangularis_Cactus_383_aug_00375.jpg,48.16386320153061,11.883556863314666,0.0,165.0,80.8359375,49.014674190321195,0.0,255.0,59.12193080357143,40.284871293536405,0.0,220.0,50.26905293367348,29.25797882884669
1FEVH8WV_w2h1RMWMmElqEB-HdL5GjIE3,Euphorbia_Trigona_Triangularis_Cactus_1799_aug_00374.jpg,36.105747767857146,18.432047415782502,0.0,172.0,66.6958306760204,44.87212418477626,0.0,255.0,61.78716916454081,39.86132245038272,0.0,201.0,42.67777423469388,27.04655832632857
1l-2nE5bj2Aq9ffHEoIW_NbiVjaxXJQUS,Euphorbia_Trigona_Triangularis_Cactus_1695_aug_00371.jpg,40.95170998086735,23.387897338029454,0.0,172.0,58.165736607142854,50.3917607814523,0.0,255.0,59.51544563137755,44.09327293075721,0.0,191.0,45.88647959183674,21.67620743571925
1XZZPS56WOl3hfrCSB_kQLvRYdF5Vfhep,Euphorbia_Trigona_Triangularis_Cactus_1833_aug_00373.jpg,39.27720424107143,11.782239888151418,0.0,177.0,61.918865593112244,33.38596803394933,0.0,255.0,50.32459741709184,26.718654255209398,0.0,150.0,56.23604910714286,31.78849629655881
1r4gtxHryGe04PtpfJKIrMUzK3H2C5Hzh,Euphorbia_Trigona_Triangularis_Cactus_270_aug_00370.jpg,35.00849011479592,22.330262708650306,0.0,172.0,77.66286670918367,70.83898989330244,0.0,255.0,53.69638871173469,44.29967305609562,0.0,183.0,53.88632015306123,19.743287225386492
1EFy07zpV9QNFVf10wp-TNo3BoayXlvwS,Euphorbia_Trigona_Triangularis_Cactus_114_aug_00369.jpg,36.07172751913265,23.867013725259465,0.0,177.0,81.54290896045919,66.72919949609759,0.0,255.0,46.82334183673469,39.69140470257068,0.0,169.0,61.627072704081634,20.48431537416726
14fTOSru3srBeJqnDXqvt9gDytKrTU_6Z,Euphorbia_Trigona_Triangularis_Cactus_1709_aug_00367.jpg,33.455197704081634,16.50093443239005,0.0,177.0,86.43086336096938,58.431000021328494,0.0,255.0,69.29639668367346,48.438205637659756,0.0,229.0,42.193478954081634,25.25464078220207
1OuD3A5ygwpPrYve0zUEHJIVkhnFtlBTg,Euphorbia_Trigona_Triangularis_Cactus_1682_aug_00365.jpg,36.974589445153065,14.741615326952301,0.0,177.0,61.76761798469388,27.021273899985616,0.0,255.0,88.0316087372449,46.46897063369359,0.0,233.0,22.132095025510203,34.99243583971184
1bhvL9izBDrMfp9CftE7xPhSyIPfDvdA9,Euphorbia_Trigona_Triangularis_Cactus_1530_aug_00368.jpg,44.61796476403061,23.29261329253482,0.0,177.0,65.90909996811224,53.53430045340061,0.0,255.0,69.5665058992347,46.29847932981851,0.0,230.0,35.118383290816325,23.832359116962714
1Yhud4gJ_Y-BRRITKT0FpCY7rUwdOTjGo,Euphorbia_Trigona_Triangularis_Cactus_1490_aug_00366.jpg,37.812220982142854,19.415021384664584,0.0,177.0,106.85020727040816,67.06092255658814,0.0,255.0,44.626395089285715,34.845725383954274,0.0,185.0,64.73812181122449,23.910537819782654
1EH-b4RgT40nPV4tctOgVUVQM2nMhgarQ,Euphorbia_Trigona_Triangularis_Cactus_508_aug_00362.jpg,30.408801020408163,25.724939150355414,0.0,177.0,54.169921875,53.48910885912796,0.0,255.0,55.46976642219388,44.703711232786304,0.0,188.0,52.6725924744898,20.079647357069884
1ZeeMRIZBsNjL_gfJ_HovkalHFEMW3rje,Euphorbia_Trigona_Triangularis_Cactus_1473_aug_00363.jpg,43.37972337372449,14.6742613823441,0.0,172.0,73.01036352040816,45.12847894606243,0.0,255.0,66.14686304209184,42.50877403387375,0.0,216.0,41.988201530612244,31.26238845642681
1zlauO2RpbTF_F1uT9kgijQtXDQVigrcH,Euphorbia_Trigona_Triangularis_Cactus_1682_aug_00361.jpg,48.30462771045919,20.457906150342822,0.0,177.0,73.7095025510204,48.609627858515445,0.0,255.0,77.92075892857143,51.40527493056313,0.0,249.0,32.45575573979592,25.252318084126497
1vs2C-GcZvaFLRqNMiiqtQ3xLf28pjP5_,Euphorbia_Trigona_Triangularis_Cactus_1611_aug_00360.jpg,42.163743622448976,17.033839254122686,0.0,177.0,56.113699776785715,29.933755898033493,0.0,255.0,69.88889110331633,38.95570287735732,2.0,209.0,35.85977359693878,32.09548157616851
1K0QdwlC-AOREt6AeZCzPL2VNdSj-U6Wj,Euphorbia_Trigona_Triangularis_Cactus_162_aug_00358.jpg,29.887177136479593,23.938232786784265,0.0,177.0,59.477319834183675,52.90042195913438,0.0,255.0,66.54183274872449,44.31430847848973,0.0,182.0,40.6429368622449,22.595547491786398
18xbfbiEdX7z9mji4z1tQtvD400G0_TwK,Euphorbia_Trigona_Triangularis_Cactus_1308_aug_00357.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.75866948341837,48.36170434261315,0.0,255.0,37.67139668367347,25.442704475716855
1i20KJrCIo--GxCK3ldMtsz6nJ6qblE4x,Euphorbia_Trigona_Triangularis_Cactus_162_aug_00359.jpg,29.99286511479592,24.861826165934552,0.0,177.0,49.29532047193877,52.68477830058327,0.0,255.0,52.84315210459184,42.34984814866219,0.0,162.0,51.600366709183675,17.66544359043683
102zdJqmPrA-DTpWUWYmBBXFv2wkaqAwc,Euphorbia_Trigona_Triangularis_Cactus_1715_aug_00356.jpg,39.78936144770408,17.471178640559366,0.0,172.0,53.08803013392857,40.28580881796609,0.0,255.0,55.510383450255105,33.54124800727444,0.0,171.0,49.26060267857143,28.029615244568514
1Tw2XdBqvYmmPR0bCZWo4dByg_yMAOj1D,Euphorbia_Trigona_Triangularis_Cactus_1715_aug_00353.jpg,44.951151945153065,21.748462036498047,0.0,177.0,72.07722815688776,48.714861285631976,0.0,255.0,85.13428730867346,50.94297836840451,0.0,238.0,25.406568877551024,24.901710072168182
1_yslnU4mvCH3lf4rcxsThBuy3Ucijpg3,Euphorbia_Trigona_Triangularis_Cactus_1765_aug_00355.jpg,32.7744140625,23.710105789834834,0.0,177.0,74.98403619260205,57.428880674784516,0.0,255.0,69.43666294642857,54.410186596900054,0.0,242.0,40.50342793367347,18.37356689465138
1ffx08GM0RmDsYgbK_TdNwVcu68te2fI9,Euphorbia_Trigona_Triangularis_Cactus_1725_aug_00354.jpg,35.45689174107143,18.442238644795363,0.0,172.0,47.42679767219388,37.56498438459161,0.0,255.0,57.001195790816325,31.757982211671116,0.0,159.0,45.48389668367347,29.14429059679257
1paecPGnbsPe3J3Qf-qoMPpN889QL0iL0,Euphorbia_Trigona_Triangularis_Cactus_1479_aug_00351.jpg,38.729133450255105,21.594914103675833,0.0,177.0,67.02226163903062,52.522984926473086,0.0,255.0,60.40282206632653,47.077418005250074,0.0,218.0,47.64628507653062,23.39264650520768
1MtAn-4taVfVGE1G_jVgAqebyE-DFn4WO,Euphorbia_Trigona_Triangularis_Cactus_1799_aug_00352.jpg,45.48096699617347,23.302704991881154,0.0,174.0,102.13659917091837,69.99338607450105,0.0,255.0,53.45780851403061,45.18477615685784,0.0,213.0,54.66757015306123,20.106853809697412
1qK2tlsGvC-TEjsIQZRkZJl8Qbe2WsQvJ,Euphorbia_Trigona_Triangularis_Cactus_1709_aug_00349.jpg,44.70264668367347,24.02235813529283,0.0,177.0,53.525609853316325,55.812902629008725,0.0,255.0,75.21516262755102,45.122268060699966,0.0,213.0,27.97951211734694,22.648051855545265
17jkihhyGxPXRTzd9g4ujtROW0UE917vs,Euphorbia_Trigona_Triangularis_Cactus_1739_aug_00350.jpg,39.76498724489796,22.455308652315505,0.0,174.0,92.06550940688776,63.27165943175883,0.0,255.0,62.06873804209184,48.15888349702248,0.0,222.0,46.82916135204081,21.2599055198536
1IMM75UbzacWzww6vX60RmWlt_QUaSZ6b,Euphorbia_Trigona_Triangularis_Cactus_1187_aug_00348.jpg,39.68514827806123,20.803921082906566,0.0,172.0,63.0149075255102,49.45494948982552,0.0,255.0,47.27622767857143,30.76481175736363,0.0,167.0,59.715800382653065,28.058472115609252
1KQbK9rYcQSqkVgr-BibpUpE1AX-z41u6,Euphorbia_Trigona_Triangularis_Cactus_43_aug_00347.jpg,36.77895806760204,20.253170528404738,0.0,177.0,53.23100685586735,36.95346077034256,0.0,255.0,93.74818638392857,43.22250220159983,0.0,195.0,14.983258928571427,31.111864857674913
1HzV8OJZdgXLx0g5F4ZC_BSghmItkWwes,Euphorbia_Trigona_Triangularis_Cactus_1728_aug_00345.jpg,38.444754464285715,21.62040936226713,0.0,172.0,73.49778778698979,48.408803990385714,0.0,255.0,77.53938137755102,49.61510822415232,0.0,224.0,30.883290816326532,24.154943211151267
1pINMGY1SB_XbiZwLy3qifxIUhM6Pu5RW,Euphorbia_Trigona_Triangularis_Cactus_1249_aug_00343.jpg,35.27088647959184,16.739093996886538,0.0,177.0,71.37041613520408,43.30106892753206,0.0,255.0,92.92594068877551,53.90301672416739,0.0,232.0,28.86240433673469,29.545021405883165
1InIo32c3WdXWDlh8s3JXQgK8KKZbrIXc,Euphorbia_Trigona_Triangularis_Cactus_1187_aug_00341.jpg,47.74067283163265,21.90838179734916,0.0,174.0,98.56441326530613,64.77172370819099,0.0,255.0,54.466238839285715,41.7188545746496,0.0,218.0,53.14492984693877,24.962086552163804
1mrds0yVHcacdaiLDYqHEGIYkTIEsKXMO,Euphorbia_Trigona_Triangularis_Cactus_1695_aug_00339.jpg,44.87075494260204,17.962724059346623,0.0,177.0,68.27668606505102,40.26870934899586,0.0,255.0,86.23533163265306,46.53436675858136,0.0,227.0,23.4554368622449,31.64839833460787
10MOyIiImXaCT4jKkIjhvfr6b0ZgE9yiA,Euphorbia_Trigona_Triangularis_Cactus_1308_aug_00340.jpg,42.290058992346935,17.88946432126678,0.0,172.0,74.4097975127551,51.80424347994237,0.0,255.0,46.07186702806123,32.67316713689197,0.0,181.0,61.79249043367348,25.934365424931464
1DiI_yx0_8A4IVc54U9G2HdSIwhhEyOcP,Euphorbia_Trigona_Triangularis_Cactus_1725_aug_00337.jpg,34.53768734056123,19.216564778102093,0.0,177.0,75.93973214285714,43.55235049383611,0.0,255.0,84.4311822385204,52.35829743253758,0.0,245.0,28.720902423469386,28.264589549649575
10atUaYrg7V2jZcmlXUWRkzsbLgSLllQf,Euphorbia_Trigona_Triangularis_Cactus_1865_aug_00333.jpg,39.36611128826531,23.174665939661587,0.0,172.0,75.30739795918367,57.399297405034744,0.0,255.0,43.543865593112244,35.555261878353704,0.0,183.0,61.09295280612245,21.23690219873426
10s5CRs0-MgQCP3HSedVhqG0yihDpPrP8,Euphorbia_Trigona_Triangularis_Cactus_508_aug_00334.jpg,42.07294323979592,22.987738588070425,0.0,177.0,66.01438934948979,41.66268796102752,0.0,255.0,84.65929926658163,50.194789321394474,0.0,228.0,28.443877551020407,30.403517376681613
1LwxdToQq0Q20kWRUhhE4AspB37uMzLU7,Euphorbia_Trigona_Triangularis_Cactus_1636_aug_00332.jpg,43.785774075255105,19.0979347625802,0.0,177.0,89.88835299744898,58.70617438212591,0.0,255.0,57.48867984693877,39.405805078629605,0.0,205.0,49.061304209183675,25.500792135516107
1MDLSk8ZrDIWVbMxCstRPoIgDx3cLX6I6,Euphorbia_Trigona_Triangularis_Cactus_531_aug_00336.jpg,37.540258290816325,24.103885642325096,0.0,177.0,62.25581951530612,48.957908041699106,0.0,255.0,67.26231664540816,46.36162700071647,0.0,196.0,43.46699617346938,25.702430077945895
1n4gsL-yIlwbjr7S62JGmPEM6R4uYtfLW,Euphorbia_Trigona_Triangularis_Cactus_1739_aug_00335.jpg,46.77975526147959,18.757928317081728,0.0,172.0,74.44409677933673,51.92979709531448,0.0,255.0,65.45750956632654,43.661316232155336,0.0,218.0,41.61152742346938,25.9043057617702
1iVxAJ2oGIGKTxxeBkhu77huv_HJDIXvM,Euphorbia_Trigona_Triangularis_Cactus_1308_aug_00330.jpg,37.7653659119898,17.484632837460875,0.0,177.0,92.03820551658163,55.949885286608726,0.0,255.0,51.506517059948976,34.42933839175909,0.0,197.0,55.29336734693877,27.692798442906575
1nNcOKsc_5cgfCwpHDDzz1I1fWKuCDy1N,Euphorbia_Trigona_Triangularis_Cactus_1905_aug_00329.jpg,47.125697544642854,14.738537725697606,0.0,172.0,56.28421954719388,41.196234998867325,0.0,255.0,56.37133290816327,27.675428726126114,0.0,175.0,43.74202806122449,33.07905048295972
1JhyH7yS1IrNkV2vXOB6JrqBN7FnLnPtB,Euphorbia_Trigona_Triangularis_Cactus_1526_aug_00328.jpg,46.75623804209184,27.598565803547178,0.0,177.0,77.68584582270408,67.04804597676298,0.0,255.0,59.62071508290816,54.119453019114545,0.0,253.0,50.003985969387756,16.778597050617776
1S38zzdhKQ3n1dIL7hy538Cr7Jt1HzbC7,Euphorbia_Trigona_Triangularis_Cactus_1849_aug_00326.jpg,31.76010443239796,14.0445501775368,0.0,177.0,70.3095703125,40.662788166145624,0.0,255.0,48.39209980867347,26.665902364986973,0.0,150.0,59.661989795918366,30.818880277926244
1-UGJJwnuTC1Gc8NXhqhKz7B5LAs4lbPQ,Euphorbia_Trigona_Triangularis_Cactus_379_aug_00327.jpg,50.34283322704081,13.877884380588702,0.0,174.0,85.88283242984694,54.76263464241487,0.0,255.0,57.11246412627551,39.29591394708071,0.0,199.0,52.63671875,28.33391389951157
1pjbQpik4gv-jQZJDCuaflic3th2Vhzpc,Euphorbia_Trigona_Triangularis_Cactus_1849_aug_00325.jpg,48.213747608418366,9.929521405706069,0.0,172.0,71.84335140306122,38.2527855810786,0.0,255.0,47.52909757653061,27.635411164048925,0.0,158.0,60.9375,29.95506279434851
19eLsG_GJH26HCLvz8wUpktoYBu6IRO4z,Euphorbia_Trigona_Triangularis_Cactus_290_aug_00323.jpg,29.143614477040817,11.788822907536172,0.0,177.0,96.06949537627551,56.50234438384829,0.0,255.0,66.87117346938776,44.21562787918453,0.0,196.0,43.831712372448976,30.674078115764107
1R32Aixrm-20dRV33XUUPkky2GI1InirI,Euphorbia_Trigona_Triangularis_Cactus_370_aug_00322.jpg,42.58183195153061,18.581775104432534,0.0,172.0,76.30775669642857,52.10205978376682,0.0,255.0,55.81040736607143,37.87347330487728,0.0,200.0,51.86941964285714,28.132213939906247
1kBFMoblrvHXq2zqrqCfJYfRtwb-w7VoW,Euphorbia_Trigona_Triangularis_Cactus_383_aug_00320.jpg,46.1276705994898,18.164997070888088,0.0,174.0,59.12611607142857,45.61155404013237,0.0,255.0,59.15122767857143,37.821524076136654,0.0,198.0,48.03691007653062,29.712276480106212
1fKfvvzh5SnwIUaHYWeVbao1u1cJlY7p3,Euphorbia_Trigona_Triangularis_Cactus_1858_aug_00321.jpg,37.739377391581634,22.68344947105105,0.0,172.0,102.76381138392857,79.60321997829864,0.0,255.0,37.89385363520408,37.75983869426745,0.0,190.0,68.86360012755102,17.012328886059098
1U4bVlPkHZHSjCLe5aSZM8QVZ-hrtUo13,Euphorbia_Trigona_Triangularis_Cactus_1490_aug_00319.jpg,43.2927096619898,19.653635422170737,0.0,172.0,46.93377311862245,45.273234863031306,0.0,255.0,75.91485969387755,43.09023255626817,0.0,216.0,24.18486926020408,27.041615162752368
1lQCiNMuU9xeTXl1EEQ8q2aF_U78CCWa8,Euphorbia_Trigona_Triangularis_Cactus_1858_aug_00318.jpg,40.766282684948976,13.091730943831529,0.0,177.0,70.67988679846938,37.832308002733804,0.0,255.0,66.07870296556122,38.619107591724884,0.0,209.0,38.905054209183675,32.079401669996415
1zBa-FXLzjR64zW38H4sbCVfxkwTh0ARD,Euphorbia_Trigona_Triangularis_Cactus_1750_aug_00317.jpg,39.20880500637755,27.483199931933843,0.0,177.0,115.0260084502551,83.8476270785563,0.0,255.0,43.45416135204081,42.089132904346954,0.0,198.0,63.45264668367348,16.5659589170174
1lpTggLkFAGofByfJb-zSMQ4k0Y3MrlmW,Euphorbia_Trigona_Triangularis_Cactus_1499_aug_00315.jpg,46.055006377551024,23.220590739927005,0.0,172.0,60.15186543367347,54.23698815931925,0.0,255.0,75.68855628188776,54.2701336878342,0.0,248.0,34.761639030612244,23.349157206742348
1J-bXbTt1KV4z7gioE0d9I3MVoyKjkb79,Euphorbia_Trigona_Triangularis_Cactus_1803_aug_00314.jpg,33.48598931760204,10.360140566882992,0.0,177.0,75.97953204719387,39.39726350142758,0.0,255.0,76.87003746811224,48.04901433853608,0.0,251.0,34.556361607142854,30.754080396793356
1BZKsXa2gzJQcJkxVODiIeLkTlJXldHey,Euphorbia_Trigona_Triangularis_Cactus_1682_aug_00316.jpg,38.37904575892857,20.681652408525704,0.0,177.0,67.19547193877551,53.683814928118295,0.0,255.0,58.519551179846935,41.88011144279048,0.0,206.0,48.40561224489796,23.74888833992095
1ZNVBZNsB1J7mYjArXjZYSlxOSVk2CQfq,Euphorbia_Trigona_Triangularis_Cactus_1858_aug_00313.jpg,45.203244579081634,25.454755573555236,0.0,177.0,97.62236926020408,66.79082424300569,0.0,255.0,63.57860331632653,52.505665842478656,0.0,248.0,45.66924426020408,19.898799912720925
1ZcwGEI0RVcewou0X2XFlBcUD1Kl30clg,Euphorbia_Trigona_Triangularis_Cactus_1530_aug_00312.jpg,39.255739795918366,22.525454328214956,0.0,178.0,106.86525430484694,63.555266364481064,0.0,255.0,72.55012356505102,54.97157848155015,0.0,253.0,40.0569993622449,22.700731379670632
1j-UytaIy6NK33tmDhgFH8gfFcMCjqzU9,erythrina_variegata_96_aug_00472.jpg,40.417271205357146,13.471896674760185,0.0,172.0,121.48897879464286,47.06898125981275,0.0,255.0,79.2724609375,44.78253065146069,0.0,215.0,30.41892538265306,31.186398479984277
1Boyx34z9l2i9T08ZryktiuoItMjw4QLO,erythrina_variegata_96_aug_00471.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.86870216836735,48.12538617363555,0.0,210.0,32.904177295918366,26.244942459115688
1Zo9ir6g4adAZHb9LtiAbKLjJYcxJb-nT,erythrina_variegata_125_aug_00470.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.12432238520408,58.80922819091724,0.0,247.0,24.17889030612245,19.158671282558522
1Iud2j4A9M47oxce-wNW4ICWWFCMKL4qN,erythrina_variegata_502_aug_00469.jpg,36.044921875,21.450765453247783,0.0,165.0,132.28121014030611,74.65209621735518,0.0,255.0,63.14935427295919,45.27782028353043,0.0,219.0,38.34502551020408,15.273908523908524
1cDTLXtEUXTlKc4EpBwtOv30WNo584F-3,erythrina_variegata_420_aug_00466.jpg,45.34811463647959,19.222984373440884,0.0,172.0,113.95155054209184,61.62878424551205,0.0,255.0,67.72542649872449,49.5656316165676,0.0,206.0,42.789381377551024,21.876711690731252
1ML_rhpZ2YXW2k10oxrCDyE3uqityTbNN,erythrina_variegata_20_aug_00462.jpg,48.837810905612244,19.43514267787598,0.0,172.0,142.97616390306123,56.6968119876005,0.0,255.0,87.31397480867346,55.84430542605484,0.0,235.0,30.349170918367346,23.78053585500394
1O89XIr65wY-yGIrgpQ750h0dFj6H_dli,erythrina_variegata_238_aug_00463.jpg,47.682637117346935,18.924035167279968,0.0,172.0,161.8955078125,69.44678975798773,0.0,255.0,90.50751355229592,62.1459386370682,0.0,241.0,31.082589285714285,21.552513464991023
1iqicqPxJ5fpGLdJGQApIoVqNUIhvGQDF,erythrina_variegata_468_aug_00458.jpg,39.07455755739796,7.979903009708785,0.0,165.0,122.47520727040816,54.84187561441799,0.0,255.0,75.04266980229592,40.63195918708676,0.0,218.0,28.589365433673468,26.473405367723945
1mav6dlsAN5OHWPK9fFVcqdLhKJ6unLPw,erythrina_variegata_60_aug_00460.jpg,44.49545599489796,8.655252977060554,0.0,172.0,161.92765465561226,42.03137384910815,0.0,255.0,86.69154575892857,46.07922420153798,0.0,226.0,28.262515943877553,35.295677314716876
1dk3yDZT3zDco4txs6giVvmYDKfILBtG4,erythrina_variegata_748_aug_00461.jpg,49.579181281887756,15.813129810175978,0.0,174.0,152.52776227678572,56.128197797481725,0.0,255.0,81.73094706632654,41.64036164948011,0.0,224.0,21.71157525510204,22.77914448320176
1MqX-t2KsB_18mO1NPGYdlcC6QytsfKB5,erythrina_variegata_223_aug_00456.jpg,46.284837372448976,16.80079057011753,0.0,172.0,125.8705755739796,56.994332914165284,0.0,255.0,79.22456951530613,50.11894882401387,0.0,232.0,32.35610650510204,25.345611333538653
1h0NE7ZYkx4hWQKVPNwdCFAM3MWFt0kmk,erythrina_variegata_590_aug_00457.jpg,37.301678093112244,11.144018314169918,0.0,165.0,135.4211973852041,53.03211650827148,0.0,255.0,96.62300701530613,47.99947409842858,0.0,234.0,18.9273756377551,26.57618195219543
1LdmMf6kgCj5MlVb2UmOW6PwZKVpAMYB9,erythrina_variegata_657_aug_00453.jpg,48.20362324617347,9.019926147566085,0.0,165.0,126.32146843112245,50.462314722522734,0.0,255.0,63.94882015306123,29.278867533891145,0.0,190.0,29.848931760204085,29.579221472925152
1cbMGTYka4wuAz7ebm4h7U0Tf1Xf7Lyog,erythrina_variegata_439_aug_00455.jpg,42.88299186862245,21.8841617317881,0.0,172.0,102.85241948341837,61.06253495025469,0.0,255.0,64.11848294005102,39.54409215532176,0.0,202.0,31.816007653061224,15.635179153094462
1wO-zfZomx92B-nDyeP-qspxFUZMaR8Ld,erythrina_variegata_439_aug_00452.jpg,39.56560905612245,17.359989073818024,0.0,172.0,116.54165338010205,61.464501493839784,0.0,255.0,70.85295758928571,42.45558789582912,0.0,227.0,30.189732142857146,18.645959862688144
1xHJc6nOd1aiCnO1LC0dKLc8znHr2LNhN,erythrina_variegata_337_aug_00454.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.70870535714286,69.17859684375166,0.0,254.0,20.65927933673469,28.069361373721783
1zCMG3SP8G7HK5EGbx9t_XPT98i6JUXJU,erythrina_variegata_748_aug_00448.jpg,42.689672353316325,17.60992426337072,0.0,165.0,121.64668367346938,56.71557438405885,0.0,255.0,74.8450852997449,40.96256555814452,0.0,229.0,26.351243622448976,21.034714869157465
1Bhx2cCxaht7FYRINVC0aTYvsFPOHAeEX,erythrina_variegata_420_aug_00449.jpg,47.96239237882653,19.688706653588607,0.0,172.0,122.27162388392857,54.774104719232845,0.0,255.0,79.08567841198979,50.01358087811561,0.0,225.0,30.795599489795915,23.34377426870308
1o4WgpGou7-R_aIk4l6K0PF7fUHf1aTpL,erythrina_variegata_60_aug_00447.jpg,43.87591677295919,19.22192423275854,0.0,165.0,109.580078125,53.1754038062301,0.0,255.0,76.74097177933673,49.105271963187455,0.0,223.0,32.806521045918366,22.80560111779357
10_t5aR1xTgr4hFSGPHcoC7EJD0w8xOpZ,erythrina_variegata_160_aug_00446.jpg,45.47973134566327,11.301594228363083,0.0,172.0,153.0851203762755,53.75343587938491,0.0,255.0,67.38390864158163,38.12651065713118,0.0,180.0,38.70575573979592,30.327686524895732
1lPTFTR1Z3_vkxIXmWQdmLmfhJrBgbNn1,erythrina_variegata_361_aug_00445.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.93488919005102,42.05483635755517,0.0,184.0,30.08410395408163,26.21689301093077
1PjTUa1Z3dDk0akewgQdJ8K7inaQC0RL2,erythrina_variegata_502_aug_00443.jpg,43.558573820153065,15.097768016567297,0.0,172.0,124.21016023596938,51.409710404806646,0.0,255.0,78.24274553571429,38.47285979331819,0.0,245.0,23.3219068877551,25.823619894035208
1yEIHx04FAtK0gfBlU06q9XauOA-UFvEe,erythrina_variegata_356_aug_00442.jpg,41.94072863520408,20.427088349442446,0.0,172.0,109.59066087372449,63.41499041174966,0.0,255.0,73.64903539540816,53.73574641806446,0.0,226.0,36.216517857142854,18.966431873211533
1i9ENJq9oGlhOI3yE0OnRAfayreeYekVZ,erythrina_variegata_60_aug_00437.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.17725605867346,57.407661321259184,0.0,233.0,30.01235650510204,17.418088850521283
