file_id,file_name,num_contours,avg_contour_area,std_contour_area,max_contour_area,min_contour_area,total_perimeter
18XtBM0f71JDSm1q53DItGTcq3E_sjegY,Yellow_Walking_Iris_152_aug_00361.jpg,93,427.258064516129,4068.3130024730003,39449.0,0.0,3643.825794816017
1EXJn1VObSYBYV-6RO9fg7qpMHfmSNo8O,Yellow_Walking_Iris_307_aug_00359.jpg,2,21800.0,21799.0,43599.0,1.0,1366.1463105678558
15YhS7XsqrYZ2MpfstAn6ppwiWYFDhCRT,Yellow_Walking_Iris_24_aug_00360.jpg,22,1907.1136363636363,8738.183331234735,41950.5,0.0,2044.3687409162521
1vt-DyVKjl-3UJktDI98IY5Pd0oHnp_sd,Yellow_Walking_Iris_82_aug_00358.jpg,9,4330.166666666667,12207.127662877037,38857.0,0.0,1288.3645660877228
1sMI0MpPgeRUs50QDV4R3Doq-MLYqlFYJ,Yellow_Walking_Iris_106_aug_00357.jpg,41,995.7926829268292,6276.704192814314,40693.0,0.0,2489.294709086418
1o_f-B3r_JUQC7MhkxQejyOYteiW1z4Pb,Yellow_Walking_Iris_455_aug_00356.jpg,13,3375.6153846153848,11686.547299144771,43859.0,0.0,1678.0285601615906
1S8BG5WECgKTe-p4ZinyX7k3MASUVzuR5,Yellow_Walking_Iris_555_aug_00355.jpg,20,2213.675,9616.86193656096,44132.5,0.0,2062.1677305698395
16_P2V5MJW-gnHQtYIC4wVwuDWCk0FR49,Yellow_Walking_Iris_518_aug_00354.jpg,7,6824.285714285715,16680.119269565752,47682.0,0.0,1545.4600187540054
1AY3uo-fusjq6JGlCucZ9v8VuX2PUDM04,Yellow_Walking_Iris_353_aug_00353.jpg,40,911.2625,5679.065223462727,36377.0,0.0,2330.0398755073547
1lv9HFVdPvVCSHomhMagIvftsfe9doasm,Yellow_Walking_Iris_328_aug_00352.jpg,12,3276.2916666666665,10832.179511872511,39202.5,0.0,1698.9818773269653
13pQ0GmHmykHUIBiKGCbOC1R-ZhE8RAGd,Yellow_Walking_Iris_513_aug_00351.jpg,17,2271.8823529411766,9014.61075230489,38330.0,0.0,2171.925087928772
1pUmiChzDEFZBkAmDFn_KQiEshAFK2pVj,Yellow_Walking_Iris_563_aug_00349.jpg,18,2460.277777777778,10123.506270093247,44200.5,0.0,2059.7829542160034
1VB1K5CKC8JWTMmArDfEwOOSJQ1IOQE_R,Yellow_Walking_Iris_14_aug_00350.jpg,33,1416.060606060606,7991.984864355317,46625.5,0.0,2030.4448605775833
1-R95gojM7UBV_yr6RNCrFWzRIwbc1j4h,Yellow_Walking_Iris_132_aug_00348.jpg,43,900.546511627907,5814.084308528203,38580.0,0.0,2672.2896568775177
1Xlh5GKEY-jzerZYpvj-_26SfgudElXxG,Yellow_Walking_Iris_475_aug_00346.jpg,8,5919.5,15652.265614760056,47331.5,0.0,1357.0092278718948
1Sy3mKsTVJ5aeVw7BBBq3XVAkmlo8zzkE,Yellow_Walking_Iris_293_aug_00345.jpg,13,3672.9615384615386,12663.809478895026,47541.5,0.0,1849.4671580791473
1cUOnyA-0zcL9s767LY5J0rVDkl0KBFGg,Yellow_Walking_Iris_404_aug_00344.jpg,35,1335.5857142857142,7734.837833267015,46436.5,0.0,2384.084470510483
1fWb8wQ4E6U0h4qhu5QWRdPpCJ4Bqx8Qy,Yellow_Walking_Iris_462_aug_00343.jpg,5,9026.8,18053.6,45134.0,0.0,1431.009227514267
1tJOa-Yha4YfcTLrd9JAdZFU8QNzTO2-2,Yellow_Walking_Iris_136_aug_00342.jpg,95,395.64736842105265,3717.34803736671,36432.0,0.0,4114.03394651413
1GgmFtX9HVVf1yjnKf20lOe6SSxvU8ejO,Yellow_Walking_Iris_467_aug_00341.jpg,5,9216.6,18433.2,46083.0,0.0,1304.4650712013245
1xbuHohdP9zW4jfyeeLdzhJ-GNrZREq9w,Yellow_Walking_Iris_423_aug_00340.jpg,12,3601.4166666666665,11911.097669878662,43106.0,0.0,1615.0235077142715
1YhWe4vWu_Ar75EQ2oWloVNMPf4jfRvc4,Yellow_Walking_Iris_71_aug_00338.jpg,6,7065.083333333333,15794.429034780655,42382.5,0.0,1326.4823163747787
1aWaNsel8Xjzrbc1KWa6ZmFKLWWYvUW9z,Yellow_Walking_Iris_351_aug_00334.jpg,17,2711.5882352941176,10830.237518762124,46032.5,0.0,1987.6753100156784
15c0uhaWqYQVKD__LYFJaeru--kQSqcBL,Yellow_Walking_Iris_518_aug_00335.jpg,29,1360.103448275862,7148.564044833868,39186.5,0.0,2296.6946425437927
1g0ZnmCot2EW7WGADd3jzMp7q-s-e65eW,Yellow_Walking_Iris_272_aug_00336.jpg,37,1253.6081081081081,7487.754766802403,46180.0,0.0,2416.7362728118896
1emunA7cY09SQFc4JCahI2qTdNMe3z137,Yellow_Walking_Iris_238_aug_00333.jpg,13,3232.6923076923076,11198.23030754012,42024.5,0.0,1372.146310210228
1608fNYgFoj03xf8RZACmxXD7I_eFhcxB,Yellow_Walking_Iris_475_aug_00332.jpg,10,3732.3,11183.072804913683,37281.5,0.0,1396.3473212718964
1MjvKEGs4qOwkXeU2yWky42za83VSCudx,Yellow_Walking_Iris_504_aug_00331.jpg,28,1528.9285714285713,7907.729121058764,42618.5,0.0,2305.2043080329895
1mSoZBzZcqcB4mjUVNRiSEeh4BGahj7hk,Yellow_Walking_Iris_272_aug_00330.jpg,8,5483.125,14506.796176167742,43864.5,0.0,1413.8620401620865
1SWejou61U6kncSJRqvtnP0t_aqOUknZO,Yellow_Walking_Iris_79_aug_00327.jpg,10,4135.25,12405.083341618467,41350.5,0.0,1475.3006389141083
1RUly7Cnbt2St8k398ncO9TE--WNLaK2W,Yellow_Walking_Iris_86_aug_00329.jpg,17,2674.0,10641.851710277184,45241.0,0.0,2197.9250903129578
1b8qFmkb0FnLKPLMDPFWddJilgnkHPqC2,Yellow_Walking_Iris_383_aug_00328.jpg,40,1141.8,7089.171107047706,45413.5,0.0,2672.8611620664597
10e0gJBMFdJegsoAQvCtItXsQlnm6yW0g,Yellow_Walking_Iris_461_aug_00326.jpg,8,5584.75,14775.859634467972,44678.0,0.0,1399.1757477521896
1x5gEZTIQsr2Mx_Fatve-c12cPma-P1ca,Yellow_Walking_Iris_448_aug_00324.jpg,2,24774.0,24774.0,49548.0,0.0,1025.4802287817001
18ipfOCA_1zgCjPzd-xZlYA_eiJSAgGGE,Yellow_Walking_Iris_475_aug_00322.jpg,7,6399.428571428572,15674.722276939508,44794.5,0.0,1571.1412575244904
1KpZHrXpajN54geD4Za1_8v8IOFVrKhRG,Yellow_Walking_Iris_45_aug_00323.jpg,35,1276.1571428571428,7342.966960462848,44091.5,0.0,2717.471333026886
1j2an-dQIV99i4NN0o8Po4UxgMTdkVtJp,Yellow_Walking_Iris_357_aug_00321.jpg,30,1345.9333333333334,7234.8032796721955,40306.5,0.0,2247.322056889534
1QUbtbzMk7jVr9DciLah9FhZu_-8tlp9Z,Yellow_Walking_Iris_374_aug_00320.jpg,12,3655.625,12103.095504740719,43797.0,0.0,1605.1240134239197
1SpJkW08OdKtNsFTL6dPgOBhhNZyvBf5H,Yellow_Walking_Iris_10_aug_00319.jpg,21,1837.904761904762,8218.465562695716,38592.0,0.0,1875.0478934049606
1iA2EleLVSfwl7yvwn1XAfpwZ1tFq4PEz,Yellow_Walking_Iris_112_aug_00316.jpg,51,852.5,5982.016109581628,43151.5,0.0,3226.3384249210358
1Sr6HVWAPN-RPhDublOp9ps01wzSF2uvl,Yellow_Walking_Iris_136_aug_00318.jpg,64,658.140625,5186.501195613437,41824.5,0.0,3227.752638578415
13KHOn9Jor8thiDTDdaJdpXYITTdrkVC7,Yellow_Walking_Iris_561_aug_00315.jpg,18,2629.6666666666665,10814.164241863538,47217.5,0.0,2001.699694633484
1iYIt0gz8_wlllEHuQISPU7Wt-IiAU4Iv,Yellow_Walking_Iris_134_aug_00317.jpg,11,3349.318181818182,10587.837619974256,36831.0,0.0,1383.9280554056168
1iRiGYrgCqPmv707f8WLoX3JE2s8PWuWg,Yellow_Walking_Iris_7_aug_00313.jpg,84,523.6369047619048,4749.5450680334525,43794.0,0.0,3194.1719043254852
17fRrFVkekpmRwne5nQdyuMpVo8xbER0q,Yellow_Walking_Iris_132_aug_00312.jpg,22,1859.7954545454545,8504.011814831721,40830.0,0.0,1865.8346898555756
1H1A8bC76xw3Xvv_bN262sZXi9njpI95L,Yellow_Walking_Iris_563_aug_00311.jpg,22,2107.0227272727275,9604.456256765388,46120.0,0.0,2450.15762758255
18NN7xQqtsvbnRVIkdDZcPPHm0qNCH3DJ,Yellow_Walking_Iris_408_aug_00309.jpg,74,592.4527027027027,5019.585031282614,43479.5,0.0,3135.0592098236084
1BIReDBpAn5e5eDn7B_Y4oUYZUM0y80oI,Yellow_Walking_Iris_477_aug_00310.jpg,44,773.4090909090909,5026.857937022715,33736.5,0.0,3230.4389300346375
1OqIIvbicck9Uax6NhLmrYEleyU8bqwvS,Yellow_Walking_Iris_132_aug_00308.jpg,32,1199.875,6631.738523475575,38123.5,0.0,2366.719026684761
1-Sf7bJS4VDGfq5KBz3h2sepd9EsrdqsL,Yellow_Walking_Iris_66_aug_00307.jpg,22,1917.0681818181818,8729.81608847134,41921.5,0.0,2009.5991896390915
1H-JbTfzpgrIY_jgZVl6YDDZF2cx7TXac,Yellow_Walking_Iris_272_aug_00304.jpg,17,2604.0882352941176,10391.9857019941,44172.0,0.0,1842.2367106676102
198dLRMLjinlCmfTfeJ29COBCidTFnYP-,Yellow_Walking_Iris_3_aug_00305.jpg,46,826.9347826086956,5544.042323902745,38017.5,0.0,2785.703868865967
1CZ38kZVqLamPhHZP1qr6syv3Cta8gmaX,Yellow_Walking_Iris_169_aug_00303.jpg,65,536.2846153846153,3717.6988477874643,29911.0,0.0,3590.2105705738068
1r2QGYM7APh49qI37iONSa97vgAl6UzQi,Yellow_Walking_Iris_80_aug_00302.jpg,51,844.5490196078431,5930.080448859865,42776.0,0.0,2751.62060880661
1Vv0rhVrm6Euz7UH6EWG6KJxWpLJwEF8t,Yellow_Walking_Iris_576_aug_00301.jpg,10,3842.7,11522.767107340147,38411.0,0.0,1715.1656429767609
1l6vqa_8uEtQeZQ6bDqpsjs6rC_1uJFU-,Yellow_Walking_Iris_567_aug_00299.jpg,15,3155.1,11805.303221010463,47326.5,0.0,1817.81030523777
19-Ha_J0NzCbvPc9SG4yL4A_Jf2sTM92x,Yellow_Walking_Iris_390_aug_00300.jpg,11,3768.1363636363635,11902.933001978412,41408.5,0.0,1483.4183893203735
1wdTFCO9A75O34qFVvuKdmxVa3PSmT8PW,Yellow_Walking_Iris_374_aug_00295.jpg,31,1388.274193548387,7584.085415801482,42928.0,0.0,2705.8977395296097
1v2w_btzc0UqjtXrbwsBrlmLxqk-4rX4w,Yellow_Walking_Iris_268_aug_00298.jpg,16,2896.6875,11194.04742468486,46251.0,0.0,1814.0529458522797
1BM1j4rkFs_vhv0Etcq5qQ76MGK3VsrdM,Yellow_Walking_Iris_286_aug_00296.jpg,9,5331.611111111111,15037.340409752167,47863.5,0.0,1497.5361392498016
16xTgkAhix56xJB44vKNUDqCfcOXKaHWU,Yellow_Walking_Iris_391_aug_00294.jpg,9,5350.0,15123.424039107898,48125.5,0.0,1512.5483311414719
1MzD6Feh8ZE5typFAN1fSqwNOXywgQZhZ,Yellow_Walking_Iris_391_aug_00293.jpg,2,24456.75,24456.75,48913.5,0.0,924.6101716756821
1sccI3orq6ZUFX_MpXMQH3ulOFMq_Cjc6,Yellow_Walking_Iris_7_aug_00292.jpg,40,941.0125,5873.819197812762,37623.0,0.0,2472.927175760269
1YsTmXTGtyBqug9wBrClCTzZ_f1zuh-f6,Yellow_Walking_Iris_477_aug_00290.jpg,3,14848.0,20998.242974115714,44544.0,0.0,1335.778779387474
1GzG8tk_oSL1yGnhn_Q0CVRe6UUFUpGTQ,Yellow_Walking_Iris_455_aug_00288.jpg,7,6546.142857142857,16029.607259947552,45810.5,0.0,1393.636644244194
1OyfjJL_juS98JP1qsPMiL567Njb62bRr,Yellow_Walking_Iris_223_aug_00291.jpg,46,810.2391304347826,5422.2133323097405,37183.5,0.0,2432.317005753517
1EnFw_wHscQA9q2R9NnvX49NV_dWxLTz2,Yellow_Walking_Iris_272_aug_00287.jpg,1,45745.5,0.0,45745.5,45745.5,899.3208484649658
1JQqpGAlyg-XUIwwD8ch8i4nD1S0Ry2-T,Yellow_Walking_Iris_408_aug_00289.jpg,18,2624.4166666666665,10806.806408784441,47182.0,0.0,2038.5798571109772
1cHJUsAQSDf1qP1H-ze-6Nh2pPTDdnAZx,Yellow_Walking_Iris_470_aug_00284.jpg,3,15333.5,21684.843658647853,46000.5,0.0,1117.8305147886276
1Bl3BlWmatJoIkGQhfrtT9mMpD8fIGuGP,Yellow_Walking_Iris_112_aug_00286.jpg,15,3107.7,11627.280518676756,46613.0,0.0,1493.7026594877243
1vjOxdOJxwCqGmqERFGW_ug--J2dmBhlR,Yellow_Walking_Iris_142_aug_00285.jpg,45,998.2666666666667,6580.484489593283,44648.0,0.0,3020.1058905124664
1CgSbmLLef-kiwIxbN6Y2AD5p6kqQYmpE,Yellow_Walking_Iris_98_aug_00283.jpg,28,1271.8214285714287,6585.120824380042,35489.0,0.0,2106.635766863823
1XUxNRQ2jvQZVg2BK-S_CByTWCQO3YlVk,Yellow_Walking_Iris_537_aug_00282.jpg,11,3752.2727272727275,11811.864159632882,41104.5,0.0,2097.474297642708
1Vgw7H12icdmZMEQzz8ufLsXTyOBYIDub,Yellow_Walking_Iris_572_aug_00280.jpg,16,2306.9375,8927.50188650743,36883.0,0.0,1795.8418295383453
1EbLlZ7XrJEdUzAMS9YwmemVQCAwHU-LJ,Yellow_Walking_Iris_309_aug_00279.jpg,2,19154.5,19130.5,38285.0,24.0,1241.210237979889
1leJmfPg0Z3kjnM1fiTKSClDRCQ_OG6Pn,Yellow_Walking_Iris_174_aug_00277.jpg,41,1042.7682926829268,6565.734785192168,42568.0,0.0,2718.4662816524506
1byiRgxGs_ylLTXttz6xhSj-eubjbTOrL,Yellow_Walking_Iris_182_aug_00278.jpg,27,1483.6296296296296,7506.132180242381,39757.0,0.0,2470.2926197052
1VKtLDOOEX23lUZXdyiaYmAHZpQi0vQjt,Yellow_Walking_Iris_423_aug_00275.jpg,30,1516.6333333333334,8157.479845652224,45446.0,0.0,2254.611381173134
1u3-0X7UKSPoj2T_Z-12VZxECyqJRsHL1,Yellow_Walking_Iris_29_aug_00276.jpg,62,679.0887096774194,5248.711746339558,41672.5,0.0,2910.3140412569046
1IOswpzO2HEspgefatzVMnif7d4Q7MC1_,Yellow_Walking_Iris_182_aug_00274.jpg,24,1783.2916666666667,8546.31986212568,42770.0,0.0,2308.4347571134567
1Biun35NE53ioO96SUDXHYnfXiCXJp0Ss,Yellow_Walking_Iris_104_aug_00270.jpg,10,4064.35,12192.716668261426,40642.5,0.0,1172.7422018051147
18mC8GCm84c40ZHc88DXTsG_2oUXM6Hxk,Yellow_Walking_Iris_112_aug_00272.jpg,28,1656.7142857142858,8556.932175590331,46119.5,0.0,2531.6307139396667
19IkthqZiY_qWl_GBi-ssqWNYnvEZ6kmI,Yellow_Walking_Iris_112_aug_00271.jpg,61,649.3196721311475,4988.513604659739,39290.0,0.0,3298.823706626892
1kcZo413slOgjzgoWvns7T9yUgz4VcdPi,Yellow_Walking_Iris_118_aug_00269.jpg,45,875.1777777777778,5772.055142528964,39162.5,0.0,3077.468370437622
16Ch6Q4B53sUk5QpjDocNAE9kS86U6dv1,Yellow_Walking_Iris_115_aug_00268.jpg,14,3122.1785714285716,11204.99600562041,43522.0,0.0,1628.3788467645645
1RwFBTIwlRRPa5uRGS3VjiAkWXEoT5qyg,Yellow_Walking_Iris_29_aug_00265.jpg,30,1382.55,7428.276855312183,41385.0,0.0,2258.902791619301
1etaA3Q36mJRt8EYWSNgildW07hLthe8k,Yellow_Walking_Iris_383_aug_00266.jpg,20,2141.775,9324.429097101602,42786.0,0.0,1762.319971203804
1UQMCCslUcqe6ex6T7nPfMQkK4RoL5eMV,Yellow_Walking_Iris_555_aug_00264.jpg,28,1582.875,8196.690327967093,44174.0,0.0,2482.358636021614
1Er6-yjiG9Tf85nMM7YB9uNrN25NpMf_r,Yellow_Walking_Iris_423_aug_00263.jpg,43,1063.5232558139535,6873.75526317775,45610.5,0.0,2648.358635902405
1bMnSu8ZOcM1ibL0JdmGbNjBW4tiD10t2,Yellow_Walking_Iris_174_aug_00262.jpg,9,5040.722222222223,14186.166268413104,45165.0,0.0,1532.1635555028915
1thCEJNUyvjS9n3n-l-Nf01GGstbYlnAH,Yellow_Walking_Iris_525_aug_00261.jpg,7,6704.214285714285,16421.904126277597,46929.5,0.0,1237.9970350265503
1eiyqWR_kViUCzYCTNtJhKJn3VCROrGfd,Yellow_Walking_Iris_166_aug_00260.jpg,17,2760.764705882353,11042.808824694665,46932.0,0.0,1355.9797894954681
1Dxsue-9c1I-ygIE7hsnQBfCxpQ65qofr,Yellow_Walking_Iris_54_aug_00259.jpg,13,3646.8076923076924,12613.862524617145,47342.5,0.0,1771.7026592493057
1ZqWjBfSUG1ap0AQGE9s8zy3IoXdR-KaW,Yellow_Walking_Iris_268_aug_00258.jpg,111,300.1171171171171,3108.111866337981,32897.5,0.0,4174.810636639595
1szczwkCIwAcL7d8LGeJYs83ODDYy3Dsw,Yellow_Walking_Iris_79_aug_00257.jpg,37,944.5135135135135,5594.832948604485,34513.0,0.0,3390.095784187317
1jN9A3_6ulEY0WFUf-WX2B6cj7ehsN8_D,Yellow_Walking_Iris_189_aug_00256.jpg,2,20328.25,20328.25,40656.5,0.0,1089.2518681287766
1lw9MNH8eMyTEleXghFSYO5I5yoaB-Pmf,Yellow_Walking_Iris_253_aug_00254.jpg,1,48035.5,0.0,48035.5,48035.5,978.6345567703247
1dTGXmIl6970tBBT2qXM9qx2E6RfNg4dJ,Yellow_Walking_Iris_325_aug_00253.jpg,64,622.6328125,4865.707099694461,39242.0,0.0,3889.808550953865
1Lp3SAGsjngeaMj9N9ciBhvVRkCGbMhwn,Yellow_Walking_Iris_528_aug_00251.jpg,23,1730.5434782608695,8108.974705887196,39765.0,0.0,2014.7707613706589
1dRgYS8LlSgW72i6YywzfiOYBMOIXHbNe,Yellow_Walking_Iris_576_aug_00252.jpg,37,1021.1081081081081,6117.484428386874,37726.0,0.0,2387.0865577459335
1jdzmB4dBJBQ1YT29itgXPcn25MI7CYTO,widliczka_kraussa_880_aug_00434.jpg,8,5754.75,15218.267466682928,46018.5,0.0,1216.4995613098145
1oXDuxOvDHtAll5ClHVwXRcut4FU3q4gL,widliczka_kraussa_588_aug_00435.jpg,1,46825.0,0.0,46825.0,46825.0,859.1959581375122
1vV0vUFt1cHpW_Phgl0dbUfCv15IbbmEn,widliczka_kraussa_245_aug_00433.jpg,1,49663.0,0.0,49663.0,49663.0,942.8528121709824
1RMQVGWInfDtTpiZSyh0fCFN1JHwnSAPG,widliczka_kraussa_245_aug_00432.jpg,1,37954.5,0.0,37954.5,37954.5,903.2274832725525
1SUDsF-oPGcQjA8GynTikTnp2ZtEk3Vtf,widliczka_kraussa_438_aug_00431.jpg,1,47002.5,0.0,47002.5,47002.5,870.0660153627396
1-ELuA56CVhXP1AmouaFrZf_GoMlsK4XT,widliczka_kraussa_833_aug_00429.jpg,1,43168.0,0.0,43168.0,43168.0,860.5685414075851
1PUpJNtKGhDTLFk1QLOHj1rKAi1A50cUK,widliczka_kraussa_55_aug_00427.jpg,1,39456.5,0.0,39456.5,39456.5,815.0954529047012
1nFNpcEwGGkcUd5isffztbfUXJWC2qg72,widliczka_kraussa_833_aug_00425.jpg,7,5932.357142857143,14531.247971955092,41526.5,0.0,1136.0802954435349
1xU7Qz3bjz6m7ZSKUGDymNBLRSKsGaqnR,widliczka_kraussa_564_aug_00424.jpg,2,24303.5,24298.5,48602.0,5.0,1011.4802289009094
1whEN2I6jnOJR2wCAztmjqeRLimSytTbM,widliczka_kraussa_912_aug_00422.jpg,78,545.1410256410256,4774.534426153195,42441.5,0.0,2748.5810673236847
1uf93kSOALRau7mzvpjvy9iajzeiBan8p,widliczka_kraussa_546_aug_00421.jpg,1,46284.5,0.0,46284.5,46284.5,913.2619735002518
1aGkOp5E47N1mJ1aAVr1bhsLLk4pZz7gW,widliczka_kraussa_483_aug_00420.jpg,2,24622.5,24620.5,49243.0,2.0,1114.190905213356
124g-_tGpYbDMXZoduw2n9sxpTbmyX1Q4,widliczka_kraussa_503_aug_00417.jpg,3,14584.0,20624.89059364922,43752.0,0.0,998.0142804384232
1d6bxn4ILtYxFNHM54pTtXUjVvHhjTzSy,widliczka_kraussa_776_aug_00418.jpg,35,1251.6285714285714,7287.727733606935,43746.0,0.0,2824.6399422883987
1klgsjjW-DwtTKWZN_6txX-FNyutp9wKb,widliczka_kraussa_715_aug_00419.jpg,17,2634.5,10532.875333645492,44766.0,0.0,1545.491544008255
1SgIVPnwJpYAN6Z4JMJKic6b7hExeW2DE,widliczka_kraussa_489_aug_00415.jpg,1,44923.5,0.0,44923.5,44923.5,888.7766922712326
1yUzLmAGmfE09qQ3AYeJTlzE060NtlTNP,widliczka_kraussa_564_aug_00413.jpg,1,42940.0,0.0,42940.0,42940.0,837.8822498321533
1ZtK9PkYMgOxqOBOViFl5iKVmkd_-Rfxm,widliczka_kraussa_841_aug_00414.jpg,2,22820.75,22820.75,45641.5,0.0,966.8010773658752
13sjjhp0N6YoodUyerovRS1jT-mh-ars_,widliczka_kraussa_400_aug_00416.jpg,1,47651.0,0.0,47651.0,47651.0,947.9898953437805
14qkoRjJcFUeU0la3YpS02iXpmfCbRlZ0,widliczka_kraussa_767_aug_00412.jpg,9,4752.444444444444,13440.882137560855,42769.0,0.0,1237.1168735027313
1gf9QXKNTZhEiu7CKgp_gsBLOThbHsKHC,widliczka_kraussa_81_aug_00411.jpg,1,41823.0,0.0,41823.0,41823.0,821.3137083053589
17bXAdwNR7OkQpvKgO3unLtztJxQy9eUh,widliczka_kraussa_744_aug_00409.jpg,2,23279.75,23279.75,46559.5,0.0,1143.109733223915
1Zh1TAloJUUDl-grj6bo_xrPtv2-j3Gdj,widliczka_kraussa_643_aug_00410.jpg,1,44593.0,0.0,44593.0,44593.0,915.64674949646
1QSRtJUOd3M0rM__1TYgbeQkC49Ue5irn,widliczka_kraussa_347_aug_00408.jpg,1,40688.0,0.0,40688.0,40688.0,850.3086559772491
1Cj_C32aBYhj1VDxSr74Hfb524Q-qZnya,widliczka_kraussa_400_aug_00407.jpg,1,41227.0,0.0,41227.0,41227.0,893.4213538169861
1UdtT8cSt0-dAivky_W38U7ljuauw_aRL,widliczka_kraussa_503_aug_00404.jpg,1,47131.0,0.0,47131.0,47131.0,914.7106767892838
13Py7JwDXtmG9awyyyNrpfb0N8NDCjqlF,widliczka_kraussa_400_aug_00406.jpg,1,39497.0,0.0,39497.0,39497.0,851.7888848781586
18-1e78Szlk2hku1uhcj1-Zyii4Q-cVxa,widliczka_kraussa_676_aug_00403.jpg,2,20855.75,20855.75,41711.5,0.0,1028.600066781044
1Qn1fbNuJ7zzuNcFgW_pJsPEWBoi3C__X,widliczka_kraussa_32_aug_00402.jpg,2,24313.25,24313.25,48626.5,0.0,986.433546423912
1fMM67FTDAFiHZdkhxFOew2lecTTN0aaO,widliczka_kraussa_81_aug_00401.jpg,6,7578.333333333333,16945.668489485906,45470.0,0.0,1103.1513632535934
13IeI5rD_xRCnqUXya59Kt9Jp6aaF0Qdq,widliczka_kraussa_335_aug_00399.jpg,1,41369.5,0.0,41369.5,41369.5,834.1492756605148
1v5Cdd025HpT5VUhrCHGOxWh3qHu_IJGk,widliczka_kraussa_503_aug_00398.jpg,11,3754.818181818182,11872.828992498964,41300.0,0.0,1380.9402480125427
1Z5rY90y6hcy9mogOM441cqyTDnJ7GBvP,widliczka_kraussa_335_aug_00396.jpg,2,22565.5,22565.5,45131.0,0.0,869.1126978397369
1mD7UmNJES6oV-puia0p7gDrq1uTVQCE9,widliczka_kraussa_564_aug_00395.jpg,1,47565.0,0.0,47565.0,47565.0,934.5340515375137
1ehIrAPSm5zkpSrKPdYzmUBfQjLimrhw4,widliczka_kraussa_380_aug_00393.jpg,1,44736.0,0.0,44736.0,44736.0,877.3036036491394
1fCQRGr7aC6D1I7_0UfvtyYre5tHjNI5d,widliczka_kraussa_26_aug_00391.jpg,1,47336.5,0.0,47336.5,47336.5,955.2030984163284
1ZdU1C5yDyXuVEIvTC8niC-WUK4mBbaAi,widliczka_kraussa_197_aug_00390.jpg,1,43143.0,0.0,43143.0,43143.0,987.269113779068
18VPZGeQNZUokQrwO8RmSbWuztrZvFV_y,widliczka_kraussa_546_aug_00389.jpg,1,48963.5,0.0,48963.5,48963.5,910.811182141304
1PL7KG--LRqHc6FLSH1xVKGtUR6UMBJpE,widliczka_kraussa_527_aug_00388.jpg,1,43890.0,0.0,43890.0,43890.0,846.6274166107178
1VJBHaAQrCfrAB8OK9YT79m-UloVZxZBf,widliczka_kraussa_197_aug_00387.jpg,6,7384.833333333333,16512.542123758198,44308.0,0.0,1056.0975402593613
1aBLjB95qNM07qAFwDUhqIX_Mk2rs7Cne,widliczka_kraussa_369_aug_00386.jpg,2,24509.25,24509.25,49018.5,0.0,952.693431854248
1zr2lfQ5i7TtdCujGsCsGYiOtVEyS_RpU,widliczka_kraussa_347_aug_00384.jpg,6,7854.75,17563.53134041766,47128.0,0.0,1048.8843377828598
1rKqZjbn76by5DfYDUTUM_uZHVLTgTuEp,widliczka_kraussa_546_aug_00385.jpg,4,11842.25,20511.378675932538,47369.0,0.0,995.7888847589493
1BSIgqvoNWsuko0a1l2qhWCmUFnzT6Q1C,widliczka_kraussa_55_aug_00381.jpg,1,45929.0,0.0,45929.0,45929.0,979.0437180995941
1-p24-W83ZRvN8kDh1zJdKXYuwkkKNxld,widliczka_kraussa_369_aug_00382.jpg,1,47110.5,0.0,47110.5,47110.5,918.2914110422134
1m1fqmlRyqEd21fNqra3H3PT1WEReUU0F,widliczka_kraussa_470_aug_00383.jpg,2,22987.0,22987.0,45974.0,0.0,912.1665205955505
1X67SDd1u2DH5i5upuLYg8oVplLn4GKea,widliczka_kraussa_802_aug_00379.jpg,5,8966.3,17932.6,44831.5,0.0,1088.1980460882187
154hj9tiPPH2iJuv3cBJuRVbMKNx2ql64,widliczka_kraussa_335_aug_00378.jpg,4,10809.875,18722.675377650357,43238.5,0.0,1235.9625455141068
1tdFKh50GaT3Tt-cl4w_An_TpDrLXjD4O,widliczka_kraussa_919_aug_00376.jpg,5,9133.8,18267.6,45669.0,0.0,1005.2691136598587
1ySOWSGd3ewAJgaSJtKoAntd223HV63Ml,widliczka_kraussa_103_aug_00377.jpg,1,47240.0,0.0,47240.0,47240.0,1093.8965301513672
1I0A1JN_Ad_EZ7A3lMJ8d59QKJnc0J2zA,widliczka_kraussa_55_aug_00375.jpg,1,44083.5,0.0,44083.5,44083.5,882.7523070573807
1nuSWRVG1WPwX9EoX_3Ii5zSwDgryw3e6,widliczka_kraussa_347_aug_00373.jpg,1,42930.5,0.0,42930.5,42930.5,843.2964633703232
1Sms79_XAV5CTd23xydv-Bsgk8KasU8j8,widliczka_kraussa_546_aug_00372.jpg,1,44193.5,0.0,44193.5,44193.5,861.8406196832657
1oPmbNRzSOcV5wcPfKbKk-Xup75iksuO4,widliczka_kraussa_554_aug_00371.jpg,6,7418.166666666667,16586.854123739748,44507.5,0.0,1169.3523738384247
1tAnziDeb94YCXELLXWL0V1tL94drdM8P,widliczka_kraussa_579_aug_00370.jpg,6,7233.583333333333,16173.889635810827,43399.5,0.0,1136.139170885086
